"familr" "sexer" "RELAT" "AGER" "OPGNBL" "MOYRVL" "TAVEPL" "ENDETL" "GAGETL" "GAGECL" "GAGEML" "KVUNB" "QSMOY" "QCREDL" "DMVTPL" "BOPPNL" "FACANL" "LGAGTL" "VIENB" "VIEMTL" "UEMNB" "XLGNB" "XLGMTL" "YLVNB" "YLVMTL" "ROCNB" "NPTAG" "ITAVCL" "HAVEFL" "JNBJDL" "SEXEQ" "FAMIQ" "PCSPQ" "kvunbq" "vienbq" "uemnbq" "xlgnbq" "ylvnbq" "rocnbq" "nptagq" "endetq" "gagetq" "facanq" "lgagtq" "havefq" "ageq" "relatq" "qsmoyq" "opgnbq" "moyrvq" "tavepq" "dmvtpq" "boppnq" "jnbjdq" "itavcq" "CARVP"
"1051119" 1 0 274 49 1.09861228866811 5.37989735354046 0 2.07944154167984 14.3125357929063 10.9800246335524 12.890784347269 1 21477 5.37989735354046 2.83321334405622 3.55534806148941 13.7421492300793 13.9881992001898 0 0 2 0 0 2 0 0 0 4.89034912822175 0 4.0943445622221 "Shom" "Fcou" "Pint" "K0" "V0" "U2" "X0" "Y2" "R0" "N0" "E1" "G1" "F1" "L1" "H0" "A1" "R2" "Q2" "O2" "M2" "T0" "D2" "B1" "J2" "I0" "Coui"
"455868" 0 0 143 28 0.693147180559945 3.63758615972639 10.9358531953853 1.79175946922805 9.27753162151651 0 9.27753162151651 2 12383 3.63758615972639 2.63905732961526 3.73766961828337 12.0309272781852 0 0 0 2 1 10.2625596210746 1 10.2224865894939 17 0 11.3283172958698 0 0 "Shom" "Fseu" "Pemp" "K1" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A0" "R1" "Q2" "O1" "M2" "T2" "D0" "B2" "J0" "I2" "Coui"
"2040396" 0 0 259 45 0 2.70805020110221 8.04462627976734 0 0 0 0 1 30722 2.70805020110221 2.39789527279837 3.61091791264422 11.7833571005155 0 0 0 1 0 0 1 8.04462627976734 28 0 10.4805783309498 0 0 "Shom" "Fseu" "Pint" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A1" "R2" "Q2" "O0" "M1" "T1" "D0" "B1" "J0" "I1" "Coui"
"747381" 1 0 151 50 1.09861228866811 2.94443897916644 0 1.94591014905531 10.229259891735 0 10.229259891735 1 11627 2.94443897916644 2.63905732961526 4.00733318523247 9.21044036697652 0 0 0 0 0 0 0 0 0 1 9.90288737246409 0 0 "Shom" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E1" "G1" "F1" "L0" "H0" "A2" "R1" "Q2" "O2" "M1" "T0" "D0" "B2" "J0" "I1" "Cnon"
"1166646" 0 0 84 25 0 2.56494935746154 4.9416424226093 0 0 0 0 1 13516 2.56494935746154 2.83321334405622 3.61091791264422 0 0 0 0 1 0 0 1 4.9416424226093 17 0 9.3426835589639 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q2" "O0" "M1" "T1" "D2" "B1" "J0" "I1" "Cnon"
"2648109" 1 1 236 59 0 0 11.7931900960941 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 11.7931900960941 0 0 0 0 11.7931900960941 0 0 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R2" "Q0" "O0" "M0" "T2" "D0" "B0" "J0" "I2" "Cnon"
"1441107" 0 1 282 42 0 2.30258509299405 7.97177612288063 0 0 0 0 1 7082 2.30258509299405 2.70805020110221 2.63905732961526 0 0 0 0 1 0 0 0 0 0 0 9.55322060489273 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U1" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q1" "O0" "M1" "T1" "D1" "B1" "J0" "I1" "Cnon"
"3250762" 1 0 233 46 0 3.52636052461616 10.8839729964523 2.94443897916644 10.3032028286637 9.73406247747719 9.46854213910546 1 8423 3.52636052461616 2.83321334405622 4.31748811353631 0 0 0 0 2 1 10.8743990366645 1 6.23244801655052 38 0 11.1543773391498 9.71444344998135 2.39789527279837 "Shom" "Fcou" "Pemp" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R2" "Q2" "O0" "M2" "T2" "D2" "B2" "J1" "I1" "Coui"
"543267" 1 1 271 46 0 1.94591014905531 6.93731408122368 0 6.84800527457636 6.84800527457636 0 1 682 1.94591014905531 2.63905732961526 3.36729582998647 0 0 0 0 1 0 0 1 6.93731408122368 0 0 6.93731408122368 0 3.61091791264422 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G1" "F0" "L0" "H0" "A1" "R2" "Q0" "O0" "M0" "T1" "D0" "B1" "J2" "I0" "Cnon"
"5045122" 1 0 19 30 1.38629436111989 3.55534806148941 0 0 0 0 0 1 25738 3.55534806148941 2.56494935746154 3.71357206670431 0 0 0 0 0 0 0 0 0 12 0 9.23766366762507 0 2.99573227355399 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q2" "O2" "M2" "T0" "D0" "B2" "J2" "I1" "Coui"
"5091239" 0 1 6 22 0 1.79175946922805 0 0 0 0 0 1 12423 1.79175946922805 2.63905732961526 2.07944154167984 9.90353755128617 0 0 0 0 0 0 0 0 0 0 9.90623377820415 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q2" "O0" "M0" "T0" "D0" "B0" "J0" "I1" "Cnon"
"240682" 1 0 297 56 1.6094379124341 4.00733318523247 9.08227970190866 1.79175946922805 10.6194964022393 9.08523056093334 10.3766736124732 1 38913 3.78418963391826 2.70805020110221 3.04452243772342 11.5228856967645 0 13 15.5110457964374 2 0 0 2 9.08227970190866 0 0 15.6087910365376 15.607306193205 2.19722457733622 "Shom" "Fcou" "Pcad" "K0" "V1" "U2" "X0" "Y2" "R0" "N0" "E1" "G1" "F1" "L0" "H1" "A2" "R2" "Q2" "O2" "M2" "T1" "D1" "B1" "J1" "I2" "Cnon"
"450546" 1 1 206 56 0 2.99573227355399 12.3414074110998 0 0 0 0 1 16097 2.99573227355399 2.63905732961526 3.55534806148941 9.21044036697652 0 0 0 1 0 0 1 12.3414074110998 0 1 12.431509565064 5.30330490805908 0 "Sfem" "Fcou" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R0" "N1" "E0" "G0" "F1" "L0" "H1" "A2" "R2" "Q2" "O0" "M1" "T2" "D0" "B1" "J0" "I2" "Cnon"
"521801" 0 0 47 56 0.693147180559945 1.6094379124341 0 0 0 0 0 2 827 1.6094379124341 2.56494935746154 2.70805020110221 0 0 0 0 0 0 0 0 0 0 0 7.38523092306657 0 3.43398720448515 "Shom" "Fseu" "Psan" "K1" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O1" "M0" "T0" "D0" "B1" "J2" "I0" "Coui"
"2840560" 1 0 292 53 0.693147180559945 3.40119738166216 12.1394947128726 2.63905732961526 11.768055936222 0 9.03013657115323 2 60293 3.43398720448515 2.56494935746154 4.04305126783455 0 11.7011711063397 2 11.6490896387828 2 1 11.9652423518556 1 10.3064161129923 29 0 13.0630867216733 12.2381428546546 0 "Shom" "Fcou" "Pcad" "K1" "V1" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A2" "R2" "Q2" "O1" "M2" "T2" "D0" "B2" "J0" "I2" "Coui"
"152556" 0 1 218 42 1.09861228866811 3.04452243772342 4.84418708645859 3.17805383034795 12.8354703269262 0 0 2 3839 3.04452243772342 2.63905732961526 3.85014760171006 0 12.8354703269262 0 0 2 1 0 1 4.84418708645859 18 0 8.92439013236916 0 1.38629436111989 "Sfem" "Fseu" "Pint" "K1" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A1" "R2" "Q1" "O2" "M1" "T1" "D0" "B2" "J1" "I0" "Cnon"
"1142854" 1 1 248 55 3.25809653802148 5.50533153593236 12.830689347683 0.693147180559945 10.3370864998881 0 10.3370864998881 1 16262 2.63905732961526 2.77258872223978 3.04452243772342 0 0 0 0 3 1 11.1836155178084 2 12.6167408606365 11 1 13.0783069912074 9.96679093620537 0 "Sfem" "Fcou" "Pint" "K0" "V0" "U2" "X1" "Y2" "R1" "N1" "E1" "G1" "F0" "L0" "H1" "A2" "R2" "Q2" "O2" "M2" "T2" "D2" "B1" "J0" "I2" "Coui"
"246726" 0 1 203 41 1.09861228866811 1.38629436111989 4.70953020131233 0 0 0 0 1 1555 1.38629436111989 3.09104245335832 2.07944154167984 0 0 0 0 1 0 0 1 4.70953020131233 0 0 7.24208235925696 0 0 "Sfem" "Fseu" "Pint" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q0" "O2" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"7519876" 1 1 17 52 0 0 10.6488950597572 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 10.6488950597572 0 0 10.6488950597572 0 0 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T2" "D0" "B0" "J0" "I1" "Cnon"
"1954224" 1 0 38 53 1.09861228866811 3.55534806148941 10.5707013510696 1.09861228866811 9.16826759555427 9.16826759555427 0 1 27785 3.55534806148941 2.484906649788 4.24849524204936 0 0 0 0 2 1 9.13959596745043 1 10.2975546156919 31 0 10.7499564980397 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R0" "Q2" "O2" "M2" "T2" "D0" "B2" "J0" "I1" "Coui"
"5081620" 0 0 10 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2.39789527279837 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"2563404" 0 1 47 51 1.6094379124341 4.07753744390572 10.410003904714 0 0 0 0 1 65694 4.07753744390572 2.484906649788 3.66356164612965 0 0 0 0 1 0 0 1 10.410003904714 2 0 11.4354178745032 0 0 "Sfem" "Fseu" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q2" "O2" "M2" "T2" "D0" "B2" "J0" "I2" "Coui"
"1452372" 1 0 110 53 0.693147180559945 2.484906649788 0 0 0 0 0 1 8038 2.484906649788 2.63905732961526 2.07944154167984 0 0 0 0 0 0 0 0 0 0 0 9.94989392535028 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R1" "Q2" "O1" "M1" "T0" "D0" "B0" "J0" "I1" "Cnon"
"941140" 1 1 280 60 1.09861228866811 3.58351893845611 10.3061821596816 2.56494935746154 12.1545003648611 0 0 1 13057 3.58351893845611 2.63905732961526 3.63758615972639 0 12.1545003648611 1 10.0007050032515 3 1 0 2 10.3061821596816 11 0 11.252469378772 10.3329621131046 0 "Sfem" "Fcou" "Pcad" "K0" "V1" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A2" "R2" "Q2" "O2" "M2" "T1" "D0" "B2" "J0" "I2" "Cnon"
"461748" 1 0 77 55 0 0 0 0 0 0 0 1 2426 0 4.68213122712422 0 0 0 0 0 0 0 0 0 0 0 0 7.793999089504 0 0 "Shom" "Fcou" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R1" "Q1" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"5021257" 0 0 33 21 0.693147180559945 1.09861228866811 0 0 0 0 0 1 919 1.09861228866811 2.63905732961526 2.30258509299405 0 0 0 0 0 0 0 0 0 1 0 6.81234509417748 0 2.19722457733622 "Shom" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D0" "B0" "J1" "I0" "Cnon"
"342005" 1 1 169 59 1.09861228866811 2.56494935746154 7.91132401896335 3.63758615972639 12.6799593508681 0 11.6347536413352 1 -155 2.56494935746154 2.63905732961526 3.58351893845611 0 12.2466866184154 0 0 2 0 0 2 7.91132401896335 2 0 9.02051069969191 0 4.02535169073515 "Sfem" "Fcou" "Pint" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A2" "R1" "Q0" "O2" "M1" "T1" "D0" "B1" "J2" "I1" "Cnon"
"1943953" 1 0 234 54 1.38629436111989 3.68887945411394 12.714783033762 0 0 0 0 1 73650 3.68887945411394 2.70805020110221 4.30406509320417 0 0 0 0 3 1 11.5275283223542 2 12.3508610644144 20 0 12.8211474676696 0 0 "Shom" "Fcou" "Pemp" "K0" "V0" "U2" "X1" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R2" "Q2" "O2" "M2" "T2" "D1" "B2" "J0" "I2" "Cnon"
"1170135" 1 0 44 22 0.693147180559945 1.79175946922805 0 0 0 0 0 1 2100 1.79175946922805 2.63905732961526 2.70805020110221 0 0 0 0 0 0 0 0 0 0 1 8.00101996132365 0 0 "Shom" "Fcou" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O1" "M0" "T0" "D0" "B1" "J0" "I0" "Cnon"
"5020765" 1 0 33 52 0 2.94443897916644 9.91497136047741 3.61091791264422 13.1759041443324 9.72889604180408 9.42794863179171 1 4404 2.94443897916644 2.63905732961526 3.49650756146648 0 13.1189074124309 0 0 2 1 7.66434663209862 1 9.80372246434655 0 0 10.1504257524161 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U2" "X1" "Y1" "R0" "N0" "E1" "G1" "F0" "L1" "H0" "A2" "R0" "Q1" "O0" "M1" "T1" "D0" "B1" "J0" "I1" "Cnon"
"5083088" 0 0 9 27 1.09861228866811 1.79175946922805 0 0 0 0 0 1 3554 1.79175946922805 2.63905732961526 2.99573227355399 7.74109909003537 0 0 0 0 0 0 0 0 8 0 8.62604759632832 0 0 "Shom" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q1" "O2" "M0" "T0" "D0" "B1" "J0" "I0" "Cnon"
"745828" 0 1 179 49 1.09861228866811 3.58351893845611 7.69984240739699 2.94443897916644 13.3526477721007 0 0 1 16606 3.58351893845611 2.70805020110221 3.73766961828337 11.9947403162989 13.3526477721007 0 0 2 2 7.69984240739699 0 0 16 0 9.40327210788215 8.3584318990313 0.693147180559945 "Sfem" "Fseu" "Pint" "K0" "V0" "U2" "X2" "Y0" "R1" "N0" "E1" "G1" "F1" "L1" "H1" "A1" "R2" "Q2" "O2" "M2" "T1" "D1" "B2" "J1" "I1" "Coui"
"5054731" 0 0 20 41 0 2.63905732961526 11.8061471653113 0 0 0 0 1 5153 2.56494935746154 2.63905732961526 3.3322045101752 0 0 0 0 3 2 11.4139224751282 1 10.6805392053183 0 0 11.865671701635 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U2" "X2" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q1" "O0" "M1" "T2" "D0" "B1" "J0" "I2" "Cnon"
"154396" 1 0 196 35 1.6094379124341 5.37063802812766 12.323086496551 2.63905732961526 14.3880087248735 0 12.211269120437 3 34221 5.36597601502185 2.63905732961526 4.78749174278205 0 14.2676359445973 0 0 4 2 11.5853484468963 2 11.6726349516768 43 0 12.5112016315857 5.30330490805908 0 "Shom" "Fcou" "Pcad" "K1" "V0" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A0" "R2" "Q2" "O2" "M2" "T2" "D0" "B2" "J0" "I2" "Coui"
"5005108" 0 0 39 26 1.38629436111989 1.38629436111989 8.78324296374091 2.83321334405622 9.68234200388459 9.68234200388459 0 1 29985 0.693147180559945 2.70805020110221 2.99573227355399 10.9313375480708 0 0 0 2 0 0 2 8.78324296374091 0 1 9.02785880238086 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U2" "X0" "Y2" "R0" "N1" "E1" "G1" "F1" "L0" "H0" "A0" "R0" "Q2" "O2" "M0" "T1" "D1" "B1" "J0" "I1" "Cnon"
"165393" 0 0 101 26 0.693147180559945 3.2188758248682 5.91079664404053 0 11.2954657301243 6.12249280951439 11.2897944135779 2 6343 3.2188758248682 2.77258872223978 4.02535169073515 0 0 0 0 1 0 0 1 5.91079664404053 22 0 6.71659477352098 0 1.79175946922805 "Shom" "Fseu" "Pcad" "K1" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G1" "F0" "L0" "H0" "A0" "R1" "Q1" "O1" "M2" "T1" "D2" "B2" "J1" "I0" "Coui"
"4001437" 0 1 148 52 0.693147180559945 1.38629436111989 5.30330490805908 2.30258509299405 9.55343349919151 9.55343349919151 0 1 -6145 1.38629436111989 2.63905732961526 3.04452243772342 0 0 1 9.89444680788398 1 0 0 1 5.30330490805908 8 0 9.90448705286921 9.89444680788398 4.51085950651685 "Sfem" "Fseu" "Pemp" "K0" "V1" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A2" "R1" "Q0" "O1" "M0" "T1" "D0" "B1" "J2" "I1" "Cnon"
"5068673" 1 0 1 33 0 2.19722457733622 9.47278155656217 0 7.84932381804056 7.84932381804056 0 1 1696 2.07944154167984 2.484906649788 2.63905732961526 0 0 0 0 1 1 9.47278155656217 0 0 0 0 9.47278155656217 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G1" "F0" "L0" "H0" "A0" "R0" "Q1" "O0" "M1" "T1" "D0" "B1" "J0" "I1" "Coui"
"5055309" 1 1 20 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"1248958" 0 1 96 34 0.693147180559945 2.56494935746154 0 4.56434819146784 9.5822486965555 9.39182824802156 7.83042561782033 1 12163 2.56494935746154 2.63905732961526 3.46573590279973 0 0 0 0 0 0 0 0 0 14 0 9.97604074521784 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R1" "Q2" "O1" "M1" "T0" "D0" "B1" "J0" "I1" "Cnon"
"2553965" 1 0 99 42 1.38629436111989 2.30258509299405 11.0348090156139 0 0 0 0 1 4742 2.07944154167984 2.70805020110221 2.83321334405622 0 0 1 11.2631042070697 2 1 10.4992423870874 1 10.1545575064912 0 0 11.868051209519 11.2631042070697 0 "Shom" "Fcou" "Pemp" "K0" "V1" "U2" "X1" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R1" "Q1" "O2" "M1" "T2" "D1" "B1" "J0" "I2" "Cnon"
"3743601" 0 0 161 39 0.693147180559945 2.94443897916644 11.9196830707766 3.04452243772342 11.3255712656482 0 11.3255712656482 1 10523 2.94443897916644 2.63905732961526 3.68887945411394 0 0 0 0 4 1 10.2832245120716 3 11.7031903895185 11 0 11.9531268873539 0 0 "Shom" "Fseu" "Pint" "K0" "V0" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R1" "Q2" "O1" "M1" "T2" "D0" "B2" "J0" "I2" "Cnon"
"2840122" 1 0 311 54 0 4.71849887129509 12.7744244488354 0 0 0 0 1 126278 4.12713438504509 2.63905732961526 4.06044301054642 10.633472802314 0 2 11.6383062313014 3 2 12.6819340842601 1 10.3479169306624 18 0 13.1529565959092 11.8210790586058 0 "Shom" "Fcou" "Pcad" "K0" "V1" "U2" "X2" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H1" "A2" "R2" "Q2" "O0" "M2" "T2" "D0" "B2" "J0" "I2" "Cnon"
"1245427" 1 1 140 57 0 3.09104245335832 12.8786216324149 0 0 0 0 1 4587 3.09104245335832 2.63905732961526 3.29583686600433 10.1064692120264 0 1 11.1816815368932 3 2 12.7970818901179 1 10.3314966250792 0 0 13.0584411996215 11.1816815368932 0 "Sfem" "Fcou" "Pcad" "K0" "V1" "U2" "X2" "Y1" "R0" "N0" "E0" "G0" "F1" "L0" "H1" "A2" "R1" "Q1" "O0" "M2" "T2" "D0" "B1" "J0" "I2" "Cnon"
"1242198" 1 0 285 65 0.693147180559945 2.30258509299405 10.9810804739802 0 0 0 0 1 5303 2.30258509299405 2.63905732961526 3.2188758248682 10.463131911492 0 1 11.7984577282373 3 2 10.1656594908178 1 10.3969024860423 0 0 12.1782234311102 11.7984577282373 0 "Shom" "Fcou" "Psan" "K0" "V1" "U2" "X2" "Y1" "R0" "N0" "E0" "G0" "F1" "L0" "H1" "A2" "R2" "Q1" "O1" "M1" "T2" "D0" "B1" "J0" "I2" "Cnon"
"2443795" 0 0 229 39 0.693147180559945 4.44265125649032 7.95717732345947 3.43398720448515 12.3129385275553 0 10.0700607523619 1 50394 4.43081679884331 2.70805020110221 3.73766961828337 0 12.200723363599 0 0 3 0 0 2 7.75747876658418 24 0 11.1460414424203 6.21660610108486 3.76120011569356 "Shom" "Fseu" "Pouv" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R2" "Q2" "O1" "M2" "T1" "D1" "B2" "J2" "I1" "Cnon"
"1253928" 0 1 142 25 0 0.693147180559945 6.69703424766648 0 0 0 0 1 1352 0.693147180559945 2.63905732961526 2.77258872223978 9.21044036697652 0 0 0 1 0 0 1 6.69703424766648 0 1 9.27171765165109 0 1.09861228866811 "Sfem" "Fseu" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N1" "E0" "G0" "F1" "L0" "H0" "A0" "R1" "Q0" "O0" "M0" "T1" "D0" "B1" "J1" "I1" "Cnon"
"2247929" 0 0 105 31 1.09861228866811 3.78418963391826 13.0479802904869 0 0 0 0 2 18656 3.73766961828337 2.83321334405622 4.39444915467244 11.6638337510584 0 0 0 3 2 13.0456659015318 1 6.97914527506881 41 0 13.0921227027406 0 3.13549421592915 "Shom" "Fseu" "Pint" "K1" "V0" "U2" "X2" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R1" "Q2" "O2" "M2" "T2" "D2" "B2" "J2" "I2" "Coui"
"556005" 0 0 99 27 0 2.89037175789616 11.2427165112295 0 0 0 0 1 12221 2.89037175789616 2.484906649788 3.17805383034795 0 0 0 0 3 1 10.7431779782015 2 10.3092859384344 14 0 11.3293030624432 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U2" "X1" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q2" "O0" "M1" "T2" "D0" "B1" "J0" "I2" "Coui"
"1257767" 0 0 240 26 1.38629436111989 1.94591014905531 12.0798062275253 0 0 0 0 1 51104 1.94591014905531 2.56494935746154 3.43398720448515 0 0 1 12.857160086713 2 1 11.8940500651586 1 10.3050784990957 22 0 13.6289845749444 13.3239514701107 0 "Shom" "Fseu" "Psan" "K0" "V1" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A0" "R2" "Q2" "O2" "M0" "T2" "D0" "B1" "J0" "I2" "Coui"
"249585" 1 1 149 54 1.09861228866811 3.36729582998647 11.441225360805 0 0 0 0 2 3678 3.2188758248682 2.484906649788 3.93182563272433 0 0 0 0 1 0 0 1 11.441225360805 28 0 11.5638466901486 0 1.09861228866811 "Sfem" "Fcou" "Pcad" "K1" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R1" "Q1" "O2" "M2" "T2" "D0" "B2" "J1" "I2" "Coui"
"1146085" 0 1 227 64 0 2.07944154167984 12.5136088145418 0 0 0 0 1 4672 2.07944154167984 2.63905732961526 2.39789527279837 0 0 0 0 3 1 12.3049491855777 2 10.8440610569301 0 0 12.5516603525829 5.30330490805908 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U2" "X1" "Y2" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R2" "Q1" "O0" "M1" "T2" "D0" "B0" "J0" "I2" "Cnon"
"1565135" 1 1 49 31 0 2.19722457733622 0 0 0 0 0 3 4371 2.19722457733622 2.63905732961526 3.78418963391826 0 0 0 0 0 0 0 0 0 5 0 9.0871552714058 0 0 "Sfem" "Fcou" "Pemp" "K1" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O0" "M1" "T0" "D0" "B2" "J0" "I1" "Cnon"
"143098" 1 1 290 43 0 4.60517018598809 8.85523562320697 3.25809653802148 11.6696129244495 0 0 1 109831 4.04305126783455 2.63905732961526 4.02535169073515 9.80923181661041 11.6696129244495 0 0 1 0 0 1 8.85523562320697 24 0 9.25607826365004 0 0 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F1" "L1" "H0" "A1" "R2" "Q2" "O0" "M2" "T1" "D0" "B2" "J0" "I1" "Cnon"
"564164" 0 0 137 25 1.09861228866811 2.19722457733622 10.0425536006591 0 0 0 0 1 -5461 2.19722457733622 2.39789527279837 3.68887945411394 11.8173319023144 0 0 0 2 1 10.0342526224157 1 5.25227342804663 19 0 11.7143631389564 11.4090527309052 4.45434729625351 "Shom" "Fseu" "Psan" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H1" "A0" "R1" "Q0" "O2" "M1" "T1" "D0" "B2" "J2" "I2" "Coui"
"1749494" 1 0 55 50 1.79175946922805 3.73766961828337 10.4073187723892 0 0 0 0 1 10768 3.73766961828337 2.484906649788 3.71357206670431 0 0 0 0 1 0 0 1 10.4073187723892 17 0 10.6266788544444 0 1.6094379124341 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q2" "O2" "M2" "T2" "D0" "B2" "J1" "I1" "Coui"
"515686" 1 0 128 63 0 2.19722457733622 0 3.49650756146648 12.1088070551561 0 0 2 41010 2.19722457733622 2.63905732961526 3.09104245335832 10.1658902778025 12.1088070551561 0 0 0 0 0 0 0 0 0 10.7289998208514 0 0 "Shom" "Fcou" "Pemp" "K1" "V0" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F1" "L1" "H0" "A2" "R1" "Q2" "O0" "M1" "T0" "D0" "B1" "J0" "I1" "Cnon"
